id,author,comment,clean_text,star_rating
8092,羽墨酋长,完结撒花，一本满足(^∇^*),完结撒花，一本满足∇,5
8093,永远喜欢妳,非常好的一部番。嗯，没错(ฅ>ω<*ฅ),非常好的一部番。嗯，没错ฅωฅ,5
8094,goddloy,是真的好看,是真的好看,5
8095,やよおおお,我永远喜欢血小板,我永远喜欢血小板,5
8097,ctu杰克鲍尔,喜欢血小板,喜欢血小板,5
8098,神の空,当然是满分啦,当然是满分啦,5
8099,某科学的超渐开线,健康才是最重要的，另外多一点这种科普番还是不错的,健康才是最重要的，另外多一点这种科普番还是不错的,5
8100,灬ray丿冰果,很好看谢谢款待哈哈,很好看谢谢款待哈哈,5
8101,爱琳斯,看的很开心！,看的很开心！,5
8103,畅畅94,没别的，太好看了！,没别的，太好看了！,5
8104,巧了我也是呢,完全不够看呐,完全不够看呐,5
8105,狂舔模式开启,超治愈，看着心情都会好起来呢,超治愈，看着心情都会好起来呢,5
8106,爱每一天快乐,感谢陪伴！这部番真是太治愈了！,感谢陪伴！这部番真是太治愈了！,5
8107,Whalesong鲸歌,寓教于乐，白赤万岁！,寓教于乐，白赤万岁！,5
8108,墨尘酱.,真的好看嘿嘿嘿,真的好看嘿嘿嘿,5
8109,小魚人丶,大家辛苦了！！！,大家辛苦了！！！,5
8110,百年孤独今生,真的超好看,真的超好看,5
8112,300页情书,Happy good day ！为你而欢呼,Happy good day ！为你而欢呼,5
8113,墨羽离砀,好看，血小板来一打,好看，血小板来一打,5
8115,丶海德,简单轻松却又不一样的生物科普,简单轻松却又不一样的生物科普,5
8116,时光旅人passerby,多谢款待！虽是科普类动画，但它真正带给我们的其实并非是什么免疫学知识，而是一份更加积极的、面对生活的心态。无时不刻都在工作的细胞永远守护在心脏的前方。这里，就是我们最容易忽视同时不应该的“细胞世界”。,多谢款待！虽是科普类动画，但它真正带给我们的其实并非是什么免疫学知识，而是一份更加积极的、面对生活的心态。无时不刻都在工作的细胞永远守护在心脏的前方。这里，就是我们最容易忽视同时不应该的“细胞世界”。,5
8117,不好惹的瓶盖崽,很好看啊～科普和剧情安排的非常合理，人物形象和实际相结合，非常生动也很有趣…要是我小时候有这样一部动漫，我的生物一定学的比现在好,很好看啊～科普和剧情安排的非常合理，人物形象和实际相结合，非常生动也很有趣…要是我小时候有这样一部动漫，我的生物一定学的比现在好,5
8118,xjxatt,确实很好看，有科普意义，值得一看,确实很好看，有科普意义，值得一看,5
8119,不卑不亢不装逼,很好的科普漫啊，专业知识也很严谨，人物设定也非常有意思，最后两集有些无聊Ծ ̮ Ծ,很好的科普漫啊，专业知识也很严谨，人物设定也非常有意思，最后两集有些无聊Ծ ̮ Ծ,5
8120,2333年的搬运工,再贫穷也要给五星好评！完结祝贺！,再贫穷也要给五星好评！完结祝贺！,5
8121,泠月瞑,完结撒花 感谢陪伴 期待第二季,完结撒花 感谢陪伴 期待第二季,5
8122,光光一闪,喜欢，还喜欢白血球,喜欢，还喜欢白血球,5
8123,冲向星辰大海8,一开始是被pv中的白细胞所吸引，没想到是这么棒的一部作品。拒绝烟酒，坚持锻炼，规律作息，爱护细胞，保持健康！希望将来能够见到更多的科普动画。,一开始是被pv中的白细胞所吸引，没想到是这么棒的一部作品。拒绝烟酒，坚持锻炼，规律作息，爱护细胞，保持健康！希望将来能够见到更多的科普动画。,5
8124,jjkkccy,不错不错，为数不多的科普番,不错不错，为数不多的科普番,5
8126,-Ubiquitin-,作为一个生竞党，这部番真的让我感到自豪，感谢它把书上那些知识变为有趣的动漫人物，感谢它为大众普及生物知识，同时它也提醒我们要爱惜自己的身体，不要过度熬夜以加重细胞的工作量。期待第二季，血小板真可爱。,作为一个生竞党，这部番真的让我感到自豪，感谢它把书上那些知识变为有趣的动漫人物，感谢它为大众普及生物知识，同时它也提醒我们要爱惜自己的身体，不要过度熬夜以加重细胞的工作量。期待第二季，血小板真可爱。,5
8127,爱睡懒觉的影商人,巧妙的运用了与社会类型相应配的方式，并且完整的表达了，细胞在身体里重要的功能。这不仅仅是一次大胆尝试，而且是一个很好的优秀的作品。也为以后的作品提供了一个良好的模板。,巧妙的运用了与社会类型相应配的方式，并且完整的表达了，细胞在身体里重要的功能。这不仅仅是一次大胆尝试，而且是一个很好的优秀的作品。也为以后的作品提供了一个良好的模板。,5
8128,元明子阳,正如细胞构成了人体，人类也构成了这个世界，不计其数的细胞们名司其职，为了生存的世界而努力奋斗，这或许也是人类社会发展至今的动力吧，热爱这个世界，热爱自己的生活，为美好生活而奋斗，为美好世界而努力！,正如细胞构成了人体，人类也构成了这个世界，不计其数的细胞们名司其职，为了生存的世界而努力奋斗，这或许也是人类社会发展至今的动力吧，热爱这个世界，热爱自己的生活，为美好生活而奋斗，为美好世界而努力！,5
8129,い春日野穹つ,作者，脑洞真的棒，科普了一堆的知识！,作者，脑洞真的棒，科普了一堆的知识！,5
8131,焦糖玛奇朵i_,好评～(๑>؂<๑）,好评～๑؂๑,5
8132,海には果てしがある,我永远喜欢巨噬小姐姐！！！！！！！！！,我永远喜欢巨噬小姐姐！！！！！！！！！,5
8133,歌云卿,拟人化的细胞都很可爱，尤其最后一集催泪大戏，升华全剧啊呜呜呜,拟人化的细胞都很可爱，尤其最后一集催泪大戏，升华全剧啊呜呜呜,5
8134,青花秋霞,很好看，不止科普了人体知识，还有一些乐趣,很好看，不止科普了人体知识，还有一些乐趣,5
8136,喝茶紫发路人,看完了这部作品我们还有什么理由不爱惜自己的身体？,看完了这部作品我们还有什么理由不爱惜自己的身体？,5
8137,丿Haru酱丶,真的是很好的作品qwq 强烈推荐 为什么要无情的完结qwq,真的是很好的作品qwq 强烈推荐 为什么要无情的完结qwq,5
8138,枕梦来时,基因是自私的，可那又怎样呢？今天大家身体中无数的细胞，也在健康地努力工作,基因是自私的，可那又怎样呢？今天大家身体中无数的细胞，也在健康地努力工作,5
8139,只爱学习的兔子,超级棒的科普番,超级棒的科普番,5
8140,乖萌傻气酱,完结撒花 感谢陪伴,完结撒花 感谢陪伴,5
8141,传说旺旺,可爱的细胞们，迷人的小世界,可爱的细胞们，迷人的小世界,5
8142,时蔬城,完结了，很佩服作者把医学知识描述得这么生动有趣，一些场景真是相当热血啊~让人印象深刻，这番吸引了不少医学僧~这么高的人气会有第二季吧~最后好番值得一看！,完结了，很佩服作者把医学知识描述得这么生动有趣，一些场景真是相当热血啊让人印象深刻，这番吸引了不少医学僧这么高的人气会有第二季吧最后好番值得一看！,5
8143,qsdafqr,很暖心的科普动画，,很暖心的科普动画，,5
8144,苦葵,20180930,20180930,5
8145,猫奴猫,很不错的科普片，推荐!推荐!推荐!,很不错的科普片，推荐!推荐!推荐!,5
8146,会吃肉的羊ocean,可以说是七月最好看的一部番剧了,可以说是七月最好看的一部番剧了,5
8147,卯树奇玉,形式与内容确实有适契的考究，但本质上都能是传递知识与思想的载体。,形式与内容确实有适契的考究，但本质上都能是传递知识与思想的载体。,5
8148,咸鱼含盐高,感动，生命的强大,感动，生命的强大,5
8149,-ディルムッド-,超级好看啊，虽然最后一集气氛突然苏维埃起来了哈哈哈哈,超级好看啊，虽然最后一集气氛突然苏维埃起来了哈哈哈哈,5
8150,RXY1012,感谢我体内的细胞每天的工作,感谢我体内的细胞每天的工作,5
8151,逆袭の栗子球,很有趣很新颖，但是新鲜劲很容易过去，单元剧的形式让你不会多期待后续的剧情,很有趣很新颖，但是新鲜劲很容易过去，单元剧的形式让你不会多期待后续的剧情,5
8152,天玺宝,这是一个非常暖心的故事，里面的各种细胞各司其职，尽心尽责的完成着自己的工作，真是全靠他们了，要不然以我这种作死，怕是后果感人了！,这是一个非常暖心的故事，里面的各种细胞各司其职，尽心尽责的完成着自己的工作，真是全靠他们了，要不然以我这种作死，怕是后果感人了！,5
8153,表情帝胖胖,真是不错的番呢！,真是不错的番呢！,5
8155,らももちゃん,働く細胞 nice,働く細胞 nice,5
8156,理不理不理理,这无论从哪种意义上都是很有很棒的番，哭着敲碗等第二季，会有第二季的吧……会的吧……(;´༎ຶД༎ຶ`),这无论从哪种意义上都是很有很棒的番，哭着敲碗等第二季，会有第二季的吧……会的吧……;´༎ຶД༎ຶ`,5
8157,自闭儿童0v0,满分，超级爱工作细胞。,满分，超级爱工作细胞。,5
8159,技术宅の果冻,一部寓教于乐的好番剧，本季度最喜欢的番，我们的细胞们都在这么努力的工作，我们又有什么理由不好好活下去呢？请爱惜自己的身体，用健康来回报我们的细胞吧。,一部寓教于乐的好番剧，本季度最喜欢的番，我们的细胞们都在这么努力的工作，我们又有什么理由不好好活下去呢？请爱惜自己的身体，用健康来回报我们的细胞吧。,5
8160,忍界の网红卡卡西,完结撒花，感谢陪伴,完结撒花，感谢陪伴,5
8161,Alan君,很有创意的科普动画，剧情和节奏把握很到位，而且积极向上正能量,很有创意的科普动画，剧情和节奏把握很到位，而且积极向上正能量,5
8162,腐竹之色,我生物就靠他了,我生物就靠他了,5
8163,清月の玖,完结撒花，感谢陪伴,完结撒花，感谢陪伴,5
8164,是壑不是赫,超级棒！希望放给同学们看,超级棒！希望放给同学们看,5
8165,Frankie--753,既好看又涨知识，画风清爽，个人感觉节奏偏慢，不过不是战斗番所以还行。为了早点看到买的年费，实属难得的好动画。不追不正常哦～,既好看又涨知识，画风清爽，个人感觉节奏偏慢，不过不是战斗番所以还行。为了早点看到买的年费，实属难得的好动画。不追不正常哦～,5
8166,穿梭在世界,完结了。作为科普与欢乐共存的番，它带给了我三个月的快乐。最后我想说，善待我们的身体，毕竟它的健康离不开细胞们的努力工作！,完结了。作为科普与欢乐共存的番，它带给了我三个月的快乐。最后我想说，善待我们的身体，毕竟它的健康离不开细胞们的努力工作！,5
8167,喵喵喵喵喵喵十七,我以后一定好好吃饭好好锻炼！！！！不让自己受伤！不让自己生病！及时治疗！,我以后一定好好吃饭好好锻炼！！！！不让自己受伤！不让自己生病！及时治疗！,5
8168,太真紫霄玉华高圣玲珑八景道君,精品。作为一名小学教师，很高兴能看见这样适合小学生的动画。,精品。作为一名小学教师，很高兴能看见这样适合小学生的动画。,5
8170,要笑有方法笑,很有意思，制作也很用心。热爱生命好好生活。,很有意思，制作也很用心。热爱生命好好生活。,5
8171,永远的字母Y,科普与动画结合，呆萌与感动齐飞。优秀的动画！优秀的工作细胞！,科普与动画结合，呆萌与感动齐飞。优秀的动画！优秀的工作细胞！,5
8173,南北宗大师姐霄霄子,科普与趣味并重，最后十分感人，很棒的动画！,科普与趣味并重，最后十分感人，很棒的动画！,5
8175,假面骑士undefined,希望有更多的科普性知识，有第二季就好了呢～,希望有更多的科普性知识，有第二季就好了呢～,5
8177,our4046,非常非常非常棒的动漫！人设、剧情、音乐都无可挑剔！希望能一直更下去~~~,非常非常非常棒的动漫！人设、剧情、音乐都无可挑剔！希望能一直更下去,5
8178,langer捷狮,说不出来为什么好看，但是就是好看！,说不出来为什么好看，但是就是好看！,5
8179,那年那处那花生,最后一集，香菜胞的敬业精神把我感动哭了，谢谢工作细胞让我明白自己的身体是有多么重要。,最后一集，香菜胞的敬业精神把我感动哭了，谢谢工作细胞让我明白自己的身体是有多么重要。,5
8180,叶悠俞,讲真，作为标准声控加颜控，这是我第一部喜欢女主超过喜欢男主的番，尽管AE3803一直显得很不专业，但最后一集却彰显了她作为一个红血球的坚定，而不是作为“ 更适合当白血球 ”存在。希望白赤一直甜下去。,讲真，作为标准声控加颜控，这是我第一部喜欢女主超过喜欢男主的番，尽管AE3803一直显得很不专业，但最后一集却彰显了她作为一个红血球的坚定，而不是作为“ 更适合当白血球 ”存在。希望白赤一直甜下去。,5
8182,l彭三l,作为一名高三学子，工作细胞让生物不在那么枯燥，强推,作为一名高三学子，工作细胞让生物不在那么枯燥，强推,5
8183,异养考拉,细胞都比人敬业qwqqqqq,细胞都比人敬业qwqqqqq,5
8184,患臆想症的猫,一部很欢快的番，老少皆宜。,一部很欢快的番，老少皆宜。,5
8185,Hidenoris,可爱不就行了，管他男的女的。,可爱不就行了，管他男的女的。,5
8186,笨蛋夜梦,这是，非常非常通俗易懂的生物知识科普。（如果你能从里面正确的筛选出你所需要的生物知识，而不是只盯着红细胞*白细胞，血小板万岁的话【托腮】）,这是，非常非常通俗易懂的生物知识科普。如果你能从里面正确的筛选出你所需要的生物知识，而不是只盯着红细胞白细胞，血小板万岁的话托腮,5
8187,_M1kasa_,很暖心的一部作品，让人体会到真正感动正是在一天天的日常中突然发生的。,很暖心的一部作品，让人体会到真正感动正是在一天天的日常中突然发生的。,5
8188,西贝的二吉,妈惹好短，好想永远看他们工作下去,妈惹好短，好想永远看他们工作下去,5
8189,今天JOJO立了吗,后来的红血球真的好逗啊,后来的红血球真的好逗啊,5
8191,绝对是最强saber,愉快轻松暖心,愉快轻松暖心,5
8192,爆裂吧現實,很好看的一部动漫,很好看的一部动漫,5
8193,哟脑腐豆,很平淡.很平稳.很温馨.,很平淡.很平稳.很温馨.,5
8194,よじょ赛高,很有意思的科普动漫，感谢陪伴！！！,很有意思的科普动漫，感谢陪伴！！！,5
8195,memoryu,以后要更加爱惜自己的身体！,以后要更加爱惜自己的身体！,5
8196,韦桃先生,令人感动的一部番。似乎大家所努力的一切只是为了活下去，活下去似乎很困难，但千万不要放弃，一切都会有希望的,令人感动的一部番。似乎大家所努力的一切只是为了活下去，活下去似乎很困难，但千万不要放弃，一切都会有希望的,5
8198,大哥全靠莽,牛掰牛掰，高能科普番,牛掰牛掰，高能科普番,5
8200,班荆道故_,全五星好评,全五星好评,5
8201,梅循踏雪,最后一集感动热血到我了，泪奔~~(>_<)~~，真的是很好的番，非常喜欢,最后一集感动热血到我了，泪奔_，真的是很好的番，非常喜欢,5
8202,血祭残雪,戏%，，，，，，c，，，想，取消了，去去!消愁,戏%，，，，，，c，，，想，取消了，去去!消愁,5
8203,铈子君,非常良心的科普漫啦，期待第二季！,非常良心的科普漫啦，期待第二季！,5
8204,小可kira,意外好看的科普番，血小板萌爆了,意外好看的科普番，血小板萌爆了,5
8205,木一丶Leon,《工作细胞》是一部充满责任，友谊，信任的番！！ 血小板赛高！！！！！,工作细胞是一部充满责任，友谊，信任的番！！ 血小板赛高！！！！！,5
8206,帝风孙言,占全国人口13分之一的人，看了这部番，好神奇啊,占全国人口13分之一的人，看了这部番，好神奇啊,5
8207,喵喵7795,题材新颖，寓教于乐,题材新颖，寓教于乐,5
8208,凛厨木瓜,七月最喜欢的番没有之一…泪目了…,七月最喜欢的番没有之一…泪目了…,5
8209,雪心大黑龙,完结啦！！狗粮吃得超开心x 不过也让我对人体更加佩服了ε-(´∀｀; ) 我们的生存机器真的是很强大的呢,完结啦！！狗粮吃得超开心x 不过也让我对人体更加佩服了ε-´∀｀; 我们的生存机器真的是很强大的呢,5
8210,清和樂,这番真的超棒的！看完就对了！,这番真的超棒的！看完就对了！,5
8211,日夜传,感觉看了这番学了很多知识，做得挺不错的！一开始还以为是一部无聊的番，后来发现还挺有趣！科普性和趣味性都不错！,感觉看了这番学了很多知识，做得挺不错的！一开始还以为是一部无聊的番，后来发现还挺有趣！科普性和趣味性都不错！,5
8212,夢の嘘は,生物学的兴趣引发者。。,生物学的兴趣引发者。。,5
8213,冲锋牛牛,真好看 哈哈啊哈哈哈,真好看 哈哈啊哈哈哈,5
8214,草莓雪顶冰d,科普番做到这样已经很好很好了，但总觉得少点什么Ծ‸Ծ,科普番做到这样已经很好很好了，但总觉得少点什么Ծ‸Ծ,5
8216,阿空好萌好萌哒,完美的子供向科普视频（虽然我也看得挺开心的小声bb）,完美的子供向科普视频虽然我也看得挺开心的小声bb,5
8217,梨斗流免许皆传,很有教育意义！（认真脸）,很有教育意义！认真脸,5
8218,携月流霜,是我的菜，白细胞护妻狂魔好帅！,是我的菜，白细胞护妻狂魔好帅！,5
8220,烨推免生,( ˘•ω•˘ )非常棒,˘•ω•˘ 非常棒,5
8221,AZ泡泡,虽然是简单的科普，但是十分生动形象。血小板好可爱，mua！,虽然是简单的科普，但是十分生动形象。血小板好可爱，mua！,5
8224,沙滩上的贝壳,很有科普性 又十分热血,很有科普性 又十分热血,5
8225,高天亮の臭狗,医学生表示引起强烈舒适,医学生表示引起强烈舒适,5
8227,theMagicalCat,对不起了某些冻鳗高手，这番我要给五星好评,对不起了某些冻鳗高手，这番我要给五星好评,5
8228,TiberCys,中文翻译还需努力,中文翻译还需努力,5
8229,看雨的曼珠沙华,我要吹爆工作细胞 真的是部很好看的科普番,我要吹爆工作细胞 真的是部很好看的科普番,5
8230,百合魔女,寓教于乐的巅峰作品 适合安利所有人群,寓教于乐的巅峰作品 适合安利所有人群,5
8231,boki的小面包,看完这个上微免课，老师全程惊讶:woc你怎么什么都知道?! 我:因为我永远爱血小板,看完这个上微免课，老师全程惊讶:woc你怎么什么都知道?! 我:因为我永远爱血小板,5
8232,只剩玩乐,很好看，又增长了知识,很好看，又增长了知识,5
8233,进击的黑白熊,设定很有意思啊，而且故事框架很好，可以有很大剧情发挥空间，看的很舒服,设定很有意思啊，而且故事框架很好，可以有很大剧情发挥空间，看的很舒服,5
8235,相距一釐米,很不错的科普番，跟推荐看一下,很不错的科普番，跟推荐看一下,5
8236,若卿羽殇,最起码，你的细胞还是爱着你的,最起码，你的细胞还是爱着你的,5
8238,kmhshr,我永远喜欢血小板！,我永远喜欢血小板！,5
8239,工具人的自我救赎,每个人都以不同的方式，过着一成不变的日子，感谢陪伴，细胞们！,每个人都以不同的方式，过着一成不变的日子，感谢陪伴，细胞们！,5
8240,落花十二,用来消遣还是挺不错的。,用来消遣还是挺不错的。,5
8241,香草味沙冰,看一个科普番好几次泪目了，就算遇到再大的困难也绝不能放弃自己的生命，毕竟还有这么多细胞拼尽全力让我们活下去呢,看一个科普番好几次泪目了，就算遇到再大的困难也绝不能放弃自己的生命，毕竟还有这么多细胞拼尽全力让我们活下去呢,5
8242,西瓜真好吃丶丶,优秀的作品，有知识有热血有感动，,优秀的作品，有知识有热血有感动，,5
8243,赤色夜月,我们身体里的细胞尚且奋斗到最后一刻了，我们又有什么理由半路放弃呢！(*￣︶￣*),我们身体里的细胞尚且奋斗到最后一刻了，我们又有什么理由半路放弃呢！￣︶￣,5
8244,峦柒,太好看了，期待下一季。,太好看了，期待下一季。,5
8245,纯洁小羊,完结撒香菜,完结撒香菜,5
8246,掉毛的华洛,为什么不能评十分,为什么不能评十分,5
8247,司小城,一部让自己更加珍惜身体的科普动画~~暗黑版的漫画也好看！,一部让自己更加珍惜身体的科普动画暗黑版的漫画也好看！,5
8248,村口祖传土豪战,真羡慕还没有参加高考的朋友，第一次觉得生物再也不是那样无聊了。,真羡慕还没有参加高考的朋友，第一次觉得生物再也不是那样无聊了。,5
8249,暴击360,科普类的你敢信？,科普类的你敢信？,5
8253,可颂_Croissant,感谢两个月的陪伴，之前没开大会员苦苦等待第一集等了一周，当我看第二集的时候血小板的梗出现了，让我知道保护好自己和注意卫生是多么重要（某个不知名年年都发烧的up主的短评）,感谢两个月的陪伴，之前没开大会员苦苦等待第一集等了一周，当我看第二集的时候血小板的梗出现了，让我知道保护好自己和注意卫生是多么重要某个不知名年年都发烧的up主的短评,5
8254,沐樱雨-飘儿,真的是一部很优秀的番,真的是一部很优秀的番,5
8255,蔻蔻爱美丽,真的非常感动，也十分感谢这些每天辛勤工作的细胞们，让我的生命得以延续，让我学会了爱惜生命，更加坚强努力的活下去！,真的非常感动，也十分感谢这些每天辛勤工作的细胞们，让我的生命得以延续，让我学会了爱惜生命，更加坚强努力的活下去！,5
8256,龙回炼狱,爱死这番了,爱死这番了,5
8257,隨峅,看到最后发现原来是个献血公益片,看到最后发现原来是个献血公益片,5
8258,华胥の亡霊姐姐,完结飙血！,完结飙血！,5
8259,逝去ツ繁华,建议初中生看看，学学生物,建议初中生看看，学学生物,5
8260,_雨上がり_,我的身体还真是复杂呢笑 话说如果我的红细胞不认路多半是跟我学的了,我的身体还真是复杂呢笑 话说如果我的红细胞不认路多半是跟我学的了,5
8261,Vilianling,完结撒葡萄糖！！！谢谢你们的陪伴！,完结撒葡萄糖！！！谢谢你们的陪伴！,5
8262,冰小牧,完结撒细胞了,完结撒细胞了,5
8263,论紫菜的无数种吃法,理科狗看得津津有味，感谢我曾努力的学好生物，看到他们的身影真的忍不住泪目了。我会更加健康的活下去的，谢谢你们,理科狗看得津津有味，感谢我曾努力的学好生物，看到他们的身影真的忍不住泪目了。我会更加健康的活下去的，谢谢你们,5
8264,荣耀新人叶不羞,这个季度看得最舒服的一部,这个季度看得最舒服的一部,5
8265,特朗谱的主治医生,这番可以进行中文版配音，登上c站，为中国少年儿童科普教育做贡献,这番可以进行中文版配音，登上c站，为中国少年儿童科普教育做贡献,5
8266,Oscar呀嘿,完结献血！,完结献血！,5
8267,我嘤之大佬莫得淦琴,我就没这么喜欢学习过,我就没这么喜欢学习过,5
8270,-Miku001-,完结撒花，感谢陪伴，非常好的科普动漫大爱 很治愈！红细胞（香菜）的工作精神深深地打动了我 我已经爱上她了！,完结撒花，感谢陪伴，非常好的科普动漫大爱 很治愈！红细胞香菜的工作精神深深地打动了我 我已经爱上她了！,5
8272,三天打渔五天晒网,内容清晰，简洁，效率，是能宣传的好番。,内容清晰，简洁，效率，是能宣传的好番。,5
8273,海洋中的珊迪,里面的人物又可爱又好笑 是一部好的动漫 我喜欢,里面的人物又可爱又好笑 是一部好的动漫 我喜欢,5
8274,邓布鲁夫・冈达德,觉得这部番可以汉化引入。,觉得这部番可以汉化引入。,5
8276,问问你妹啊,超级棒的动漫哇，让我看到我身体里的另一个世界,超级棒的动漫哇，让我看到我身体里的另一个世界,5
8277,梨梨梨眠眠,加油呀《工作细胞》，超好看(*❦ω❦),加油呀工作细胞，超好看❦ω❦,5
8278,遭报应,真的很棒，看哭了,真的很棒，看哭了,5
8279,伊莉雅の魔法少女,挺感谢这些细胞工作的 不过有点虐狗,挺感谢这些细胞工作的 不过有点虐狗,5
8281,rleaf,各方面都很好 及科普 又有趣 下一季什么时候出吗？,各方面都很好 及科普 又有趣 下一季什么时候出吗？,5
8282,沙雕网友的魔鬼白,真的。。真的太喜欢这部番。,真的。。真的太喜欢这部番。,5
8283,魔兽争霸里的菜鸡,我永远爱你,我永远爱你,5
8284,仍旧云舒,血小板可爱,血小板可爱,5
8285,此情深,一部非常良心的作品，看完之后让我更爱惜自己的身体，毕竟有这么一些可爱的细胞为我工作嘛，最后说一句，血小板真的超可爱~,一部非常良心的作品，看完之后让我更爱惜自己的身体，毕竟有这么一些可爱的细胞为我工作嘛，最后说一句，血小板真的超可爱,5
8286,約丶,好好爱惜自己吧，还有那么多细胞为你而活,好好爱惜自己吧，还有那么多细胞为你而活,5
8287,甲村的小明,就是感觉很棒,就是感觉很棒,5
8288,栗子君呦,看完总有种，细胞都这么努力的生活，我只是由亿万个他们组成的肉体而已，还有什么资格不去努力的活着呢。,看完总有种，细胞都这么努力的生活，我只是由亿万个他们组成的肉体而已，还有什么资格不去努力的活着呢。,5
8289,御坂゚,非常好看呢,非常好看呢,5
8290,路人冇,棒，很棒，非常棒！,棒，很棒，非常棒！,5
8291,有内涵的诺,摘了帽子的红血球与血小板更好看。,摘了帽子的红血球与血小板更好看。,5
8292,Avenger贞德-Alter,今天刚好把最后一集看完，超级感动了，看完最后一集第一反应是今年一定要去献血!,今天刚好把最后一集看完，超级感动了，看完最后一集第一反应是今年一定要去献血!,5
8293,bskingdom,不错全年龄向科普动画 画风也挺好的,不错全年龄向科普动画 画风也挺好的,5
8294,莫问似水流年,很有趣的科普番，画风精致，寓教于乐，超喜欢,很有趣的科普番，画风精致，寓教于乐，超喜欢,5
8295,宫内莲华应援859843268,还行，挺好的,还行，挺好的,5
8296,131645679797,个人感觉剧情比较一般，可能是题材没什么兴趣。。,个人感觉剧情比较一般，可能是题材没什么兴趣。。,5
8297,光阴的傲娇,感谢陪伴⊙ω⊙健康第一！！,感谢陪伴⊙ω⊙健康第一！！,5
8298,想飞的野蛮人,非常好看的一部动漫，用活泼的风格进行科普，十分新颖的套路。,非常好看的一部动漫，用活泼的风格进行科普，十分新颖的套路。,5
8299,Crtyicz,不就是要硬币吗，给你就是了,不就是要硬币吗，给你就是了,5
8300,神北さま,点燃了我学医的热情,点燃了我学医的热情,5
8301,关关有只耳朵,非常好的番啊，可以通过有趣的方式给自己了解更多的知识！很有趣啊啊啊,非常好的番啊，可以通过有趣的方式给自己了解更多的知识！很有趣啊啊啊,5
8302,考你个妹,你的每一个细胞都在努力让你活下去，你还有什么理由不好好活着呢！,你的每一个细胞都在努力让你活下去，你还有什么理由不好好活着呢！,5
8303,重新做人的七七,完结撒花，感谢陪伴。寓教于乐的作品，请爱惜你的身体，体内的细胞都在努力工作着呢,完结撒花，感谢陪伴。寓教于乐的作品，请爱惜你的身体，体内的细胞都在努力工作着呢,5
8304,_美咲酱,太萌了叭哈哈哈,太萌了叭哈哈哈,5
8305,爱吃一,超可爱 超好看,超可爱 超好看,5
8306,此方♂彼方,寓教于乐真好,寓教于乐真好,5
8307,夜漠翎,太棒了！舍不得完结啊。直到最后也要努力的香菜酱真的可爱。白细胞和红细胞这一对cp真是太甜了,太棒了！舍不得完结啊。直到最后也要努力的香菜酱真的可爱。白细胞和红细胞这一对cp真是太甜了,5
8309,宫水叶凛,值得给5星,值得给5星,5
8310,爱萝莉丶哟,非常棒哦！,非常棒哦！,5
8312,DuDu丶BiliBoi,全年龄向的科普动画，简简单单的好故事。,全年龄向的科普动画，简简单单的好故事。,5
8314,山月无觅处,最后一集真的泪目，他们那么努力，我们还有什么理由不爱惜自己呢！,最后一集真的泪目，他们那么努力，我们还有什么理由不爱惜自己呢！,5
8315,沙貂小猫咪,奶思~吸口血,奶思吸口血,5
8316,御坂御坂1012号,我永远喜欢花泽香菜.jpg,我永远喜欢花泽香菜.jpg,5
8317,白月魁是老婆大人,抱走血小板和巨噬细胞,抱走血小板和巨噬细胞,5
8318,たんてい,感谢细胞们！活着真好！,感谢细胞们！活着真好！,5
8319,十六爪章鱼,其实还是有一些缺点的，比如后期作画经费和工期不足导致有各种原地跑步，还有12集莫名其妙冒出来的后辈。,其实还是有一些缺点的，比如后期作画经费和工期不足导致有各种原地跑步，还有12集莫名其妙冒出来的后辈。,5
8322,桐生一千,非常好的学习向动漫，剧情很有意思，还可以了解生理知识，很不错。,非常好的学习向动漫，剧情很有意思，还可以了解生理知识，很不错。,5
8323,尤莉开饭了,期待下一季,期待下一季,5
8324,饭桌上发呆ing,一百分一百分！热血又搞笑，中二又温情的番，科普一级棒！,一百分一百分！热血又搞笑，中二又温情的番，科普一级棒！,5
8325,VV嘅VV,感谢37兆永远支持我的细胞。,感谢37兆永远支持我的细胞。,5
8329,给大伙哼唧一声助个兴,首先要说，即使身体没有受伤，我们也会受到各种细菌的影响~即使没有得癌症，我们体内也有癌细胞。健康的我们，是由那么多细胞共同组织，维护出来的~珍惜你的身体，因为有那么多细胞在默默为你付出(◦˙▽˙◦),首先要说，即使身体没有受伤，我们也会受到各种细菌的影响即使没有得癌症，我们体内也有癌细胞。健康的我们，是由那么多细胞共同组织，维护出来的珍惜你的身体，因为有那么多细胞在默默为你付出◦˙▽˙◦,5
8330,疯L,超棒的啊！！！生物考试都提高一截了！我永远喜欢白血球！！！,超棒的啊！！！生物考试都提高一截了！我永远喜欢白血球！！！,5
8331,notxing,2，7，13集感觉最好/血小板后期疯狂掉线中啊啊啊/设定较新颖，想象力丰富，既含科普又有趣，把身体内部的各种活动都成功的拟人，现实化了，这一点做的很好，大火也是有理由的/7.8分,2，7，13集感觉最好/血小板后期疯狂掉线中啊啊啊/设定较新颖，想象力丰富，既含科普又有趣，把身体内部的各种活动都成功的拟人，现实化了，这一点做的很好，大火也是有理由的/7.8分,5
8332,西山居艺创中心_,血小板是我的 不接受反驳,血小板是我的 不接受反驳,5
